order_id,order_date,state,zone,category,brand_type,customer_gender,customer_age,base_price,discount_percent,final_price,units_sold,revenue,sales_event,competition_intensity,inventory_pressure
ORD0000199,2023-01-31,Tamil Nadu,South,Beauty & Personal Care,Mass,Female,31,904.41,26.4,665.65,5,3328.25,Normal,High,Low
ORD0000200,2023-01-31,Kerala,South,Footwear,Mass,Female,22,3555.48,44.0,1991.07,28,55749.96,Normal,Medium,Low
ORD0000201,2023-01-31,Delhi NCR,North,Premium Lifestyle,Premium,Male,20,4244.03,30.44,2952.15,67,197794.05,Normal,Medium,High
ORD0000202,2023-01-31,West Bengal,East,Premium Lifestyle,Mass,Female,18,12495.5,33.61,8295.76,26,215689.76,Normal,Low,Low
ORD0000203,2023-01-31,Delhi NCR,North,Footwear,Mass,Male,22,4192.1,58.24,1750.62,74,129545.88,Normal,Low,Low
ORD0000204,2023-01-31,Uttar Pradesh,North,Home & Living,Premium,Male,44,1496.88,1.01,1481.76,13,19262.88,Normal,Low,Low
ORD0000205,2023-01-31,Kerala,South,Footwear,Premium,Female,22,4052.54,22.38,3145.58,27,84930.66,Normal,Low,Low
ORD0000206,2023-01-31,Kerala,South,Premium Lifestyle,Mass,Male,22,6342.61,17.5,5232.65,7,36628.55,Normal,Medium,Low
ORD0000207,2023-01-31,Punjab,North,Home & Living,Mass,Female,33,2623.06,45.45,1430.88,40,57235.2,Normal,Low,High
ORD0000208,2023-01-31,Kerala,South,Footwear,Mass,Female,64,2524.89,65.0,883.71,82,72464.22,Festival,Medium,Low
ORD0000209,2023-01-31,Maharashtra,West,Premium Lifestyle,Mass,Male,44,10021.91,34.8,6534.29,35,228700.15,Normal,Medium,Low
ORD0000210,2023-01-31,West Bengal,East,Sports & Fitness,Mass,Male,35,3379.26,44.21,1885.29,34,64099.86,Normal,Medium,Low
ORD0000211,2023-01-31,Delhi NCR,North,Grocery Essentials,Mass,Male,52,588.35,53.81,271.76,31,8424.56,Normal,Medium,Low
ORD0000212,2023-01-31,West Bengal,East,Premium Lifestyle,Mass,Female,27,14192.46,47.07,7512.07,66,495796.62,Festival,Medium,Low
ORD0000213,2023-01-31,Madhya Pradesh,Central,Home & Living,Mass,Female,19,3187.51,65.0,1115.63,65,72515.95,Normal,Low,High
ORD0000214,2023-01-31,Telangana,South,Home & Living,Mass,Female,42,2606.55,29.5,1837.62,22,40427.64,Normal,Medium,High
ORD0000215,2023-01-31,Odisha,East,Home & Living,Mass,Female,43,2048.76,24.17,1553.57,33,51267.81,Festival,Medium,Low
ORD0000216,2023-01-31,Madhya Pradesh,Central,Beauty & Personal Care,Mass,Female,26,634.19,35.64,408.16,27,11020.32,Festival,Medium,High
ORD0000217,2023-01-31,Tamil Nadu,South,Grocery Essentials,Premium,Female,33,226.05,29.38,159.64,10,1596.4,Normal,Medium,Low
ORD0000218,2023-01-31,Tamil Nadu,South,Electronics,Mass,Male,28,10868.86,38.34,6701.74,46,308280.04,Normal,Medium,Low
ORD0000219,2023-01-31,West Bengal,East,Beauty & Personal Care,Mass,Female,37,1624.26,27.31,1180.67,30,35420.1,Normal,High,Low
ORD0000220,2023-01-31,West Bengal,East,Grocery Essentials,Premium,Male,29,218.25,19.75,175.15,49,8582.35,Festival,Low,Low
ORD0000221,2023-01-31,Haryana,North,Electronics,Premium,Male,24,3798.32,22.22,2954.33,34,100447.22,Festival,Low,High
ORD0000222,2023-01-31,Madhya Pradesh,Central,Premium Lifestyle,Mass,Male,39,7915.91,59.18,3231.27,38,122788.26,Normal,Medium,Low
ORD0000223,2023-01-31,Kerala,South,Home & Living,Mass,Female,43,3417.77,52.97,1607.38,40,64295.2,Festival,Low,Low
ORD0000224,2023-01-31,Telangana,South,Grocery Essentials,Premium,Female,32,164.6,16.84,136.88,37,5064.56,Normal,Low,Low
ORD0000225,2023-01-31,Telangana,South,Grocery Essentials,Mass,Female,51,157.23,53.05,73.82,39,2878.98,Normal,Low,Low
ORD0000226,2023-01-31,Karnataka,South,Beauty & Personal Care,Mass,Female,55,434.37,25.23,324.78,4,1299.12,Normal,Medium,Low
ORD0000227,2023-01-31,Kerala,South,Home & Living,Mass,Female,39,1239.49,37.85,770.34,42,32354.28,Normal,Low,Low
ORD0000228,2023-01-31,Telangana,South,Beauty & Personal Care,Mass,Male,29,760.57,35.38,491.48,50,24574.0,Normal,High,Low
ORD0000229,2023-01-31,Tamil Nadu,South,Grocery Essentials,Premium,Female,32,265.28,31.6,181.45,33,5987.85,Normal,Medium,Low
ORD0000230,2023-01-31,Haryana,North,Grocery Essentials,Premium,Male,44,423.77,31.16,291.72,26,7584.72,Normal,Medium,Low
ORD0000231,2023-01-31,Punjab,North,Fashion,Mass,Male,33,1017.09,12.32,891.78,7,6242.46,Normal,Low,Low
ORD0000232,2023-01-31,Haryana,North,Premium Lifestyle,Mass,Female,22,13847.28,46.14,7458.15,46,343074.9,Normal,Medium,High
ORD0000233,2023-01-31,Uttar Pradesh,North,Beauty & Personal Care,Mass,Female,25,367.04,57.7,155.26,16,2484.16,Normal,Medium,Low
ORD0000234,2023-01-31,Telangana,South,Electronics,Mass,Female,35,7793.56,26.34,5740.74,11,63148.14,Normal,Low,High
ORD0000235,2023-01-31,Gujarat,West,Premium Lifestyle,Mass,Female,27,6005.12,46.02,3241.56,48,155594.88,Normal,High,Low
ORD0000236,2023-01-31,Delhi NCR,North,Sports & Fitness,Mass,Male,63,2268.69,28.01,1633.23,25,40830.75,Normal,Medium,Low
ORD0000237,2023-01-31,Haryana,North,Sports & Fitness,Mass,Male,38,2399.3,43.86,1346.97,19,25592.43,Festival,High,Low
ORD0000238,2023-01-31,Odisha,East,Sports & Fitness,Mass,Female,48,3130.63,48.69,1606.33,30,48189.9,Normal,Low,High
ORD0000239,2023-01-31,Odisha,East,Fashion,Mass,Male,44,804.22,34.54,526.44,5,2632.2,Normal,Low,Low
ORD0000240,2023-01-31,Uttar Pradesh,North,Electronics,Mass,Male,21,8019.68,55.26,3588.0,33,118404.0,Normal,High,High
ORD0000241,2023-01-31,Karnataka,South,Home & Living,Mass,Female,64,1463.42,38.61,898.39,15,13475.85,Normal,High,High
ORD0000242,2023-01-31,Tamil Nadu,South,Home & Living,Premium,Male,63,5478.17,21.26,4313.51,21,90583.71,Normal,Low,Low
ORD0000243,2023-01-31,Punjab,North,Beauty & Personal Care,Mass,Male,32,1026.77,65.0,359.37,107,38452.59,Festival,High,Low
ORD0000244,2023-01-31,Madhya Pradesh,Central,Footwear,Mass,Female,29,1047.84,18.41,854.93,23,19663.39,Normal,Medium,Low
ORD0000245,2023-01-31,Tamil Nadu,South,Home & Living,Premium,Male,21,1635.54,16.53,1365.19,21,28668.99,Normal,High,Low
ORD0000246,2023-01-31,Karnataka,South,Sports & Fitness,Mass,Male,23,1481.4,53.85,683.67,56,38285.52,Festival,High,Low
ORD0000247,2023-01-31,Odisha,East,Grocery Essentials,Mass,Male,34,587.87,65.0,205.75,26,5349.5,Festival,Low,High
ORD0000248,2023-01-31,Odisha,East,Grocery Essentials,Mass,Female,50,378.5,65.0,132.47,17,2251.99,Festival,Low,High
ORD0000249,2023-01-31,Odisha,East,Fashion,Mass,Male,48,518.55,58.63,214.52,13,2788.76,Normal,Low,Low
ORD0000250,2023-01-31,Telangana,South,Sports & Fitness,Mass,Female,39,5011.86,65.0,1754.15,44,77182.6,Normal,High,Low
ORD0000251,2023-01-31,Madhya Pradesh,Central,Premium Lifestyle,Premium,Female,28,9885.4,24.68,7445.68,22,163804.96,Normal,Low,High
ORD0000252,2023-01-31,Odisha,East,Beauty & Personal Care,Mass,Female,44,1992.88,15.29,1688.17,23,38827.91,Normal,Low,Low
ORD0000253,2023-01-31,Punjab,North,Grocery Essentials,Mass,Female,40,597.67,38.97,364.76,69,25168.44,Festival,Medium,High
ORD0000254,2023-01-31,Odisha,East,Premium Lifestyle,Mass,Male,40,6666.51,16.32,5578.54,16,89256.64,Normal,Medium,Low
ORD0000255,2023-01-31,Haryana,North,Electronics,Mass,Male,46,5597.67,59.97,2240.75,46,103074.5,Festival,Medium,High
ORD0000256,2023-01-31,Tamil Nadu,South,Fashion,Mass,Female,22,3762.05,27.64,2722.22,11,29944.42,Normal,Medium,Low
ORD0000257,2023-01-31,Punjab,North,Premium Lifestyle,Mass,Female,22,4570.06,28.51,3267.14,27,88212.78,Normal,Medium,Low
ORD0000258,2023-01-31,Telangana,South,Electronics,Mass,Male,41,7937.43,35.19,5144.25,7,36009.75,Normal,Low,Low
ORD0000259,2023-01-31,Tamil Nadu,South,Home & Living,Premium,Male,31,2476.24,33.35,1650.41,6,9902.46,Normal,Medium,Low
ORD0000260,2023-01-31,Odisha,East,Grocery Essentials,Mass,Male,46,197.18,10.15,177.17,9,1594.53,Normal,Medium,Low
ORD0000261,2023-01-31,Maharashtra,West,Electronics,Mass,Female,24,8360.75,43.94,4687.04,15,70305.6,Normal,Medium,High
ORD0000262,2023-01-31,Gujarat,West,Electronics,Mass,Female,64,6139.81,65.0,2148.93,34,73063.62,Normal,High,Low
ORD0000263,2023-01-31,Telangana,South,Electronics,Mass,Male,45,6676.66,65.0,2336.83,32,74778.56,Normal,High,High
ORD0000264,2023-01-31,Delhi NCR,North,Fashion,Mass,Female,44,3784.19,19.97,3028.49,8,24227.92,Normal,Medium,Low
ORD0000265,2023-01-31,Odisha,East,Beauty & Personal Care,Premium,Female,36,2338.19,38.26,1443.6,14,20210.4,Normal,Medium,High
ORD0000266,2023-01-31,Kerala,South,Sports & Fitness,Premium,Female,29,5967.65,39.27,3624.15,11,39865.65,Normal,Medium,High
ORD0000267,2023-01-31,Delhi NCR,North,Beauty & Personal Care,Mass,Female,36,661.38,64.8,232.81,80,18624.8,Festival,Medium,Low
ORD0000268,2023-01-31,Karnataka,South,Sports & Fitness,Mass,Female,41,4138.39,32.74,2783.48,30,83504.4,Normal,Low,High
ORD0000269,2023-01-31,Uttar Pradesh,North,Footwear,Premium,Male,18,3188.55,28.9,2267.06,17,38540.02,Normal,Medium,Low
ORD0000270,2023-01-31,Gujarat,West,Electronics,Mass,Female,44,6952.21,35.73,4468.19,67,299368.73,Festival,Low,Low
ORD0000271,2023-01-31,Madhya Pradesh,Central,Fashion,Mass,Male,38,2684.36,34.69,1753.16,25,43829.0,Normal,Low,Low
ORD0000272,2023-01-31,Telangana,South,Premium Lifestyle,Mass,Female,20,10352.35,34.54,6776.65,42,284619.3,Normal,High,Low
ORD0000273,2023-01-31,Tamil Nadu,South,Premium Lifestyle,Mass,Male,18,8222.8,44.9,4530.76,29,131392.04,Normal,High,Low
ORD0000274,2023-01-31,Punjab,North,Sports & Fitness,Premium,Female,30,2374.15,47.0,1258.3,30,37749.0,Festival,High,High
ORD0000275,2023-01-31,Karnataka,South,Home & Living,Mass,Female,58,5687.13,57.52,2415.89,24,57981.36,Normal,High,High
ORD0000276,2023-01-31,Telangana,South,Premium Lifestyle,Premium,Female,50,11630.89,15.84,9788.56,22,215348.32,Normal,High,Low
ORD0000277,2023-01-31,Punjab,North,Grocery Essentials,Mass,Male,33,534.05,57.34,227.83,38,8657.54,Festival,Medium,High
ORD0000278,2023-01-31,Uttar Pradesh,North,Home & Living,Premium,Female,24,3780.38,34.92,2460.27,5,12301.35,Normal,Low,Low
ORD0000279,2023-01-31,Telangana,South,Beauty & Personal Care,Mass,Female,46,1855.36,62.82,689.82,11,7588.02,Festival,Medium,Low
ORD0000280,2023-01-31,Haryana,North,Sports & Fitness,Mass,Male,50,1201.19,36.34,764.68,20,15293.6,Normal,Low,Low
ORD0000281,2023-01-31,Karnataka,South,Electronics,Mass,Female,41,7445.83,61.5,2866.64,109,312463.76,Festival,Medium,Low
ORD0000282,2023-01-31,Telangana,South,Grocery Essentials,Mass,Male,34,674.88,24.08,512.37,10,5123.7,Normal,Medium,High
ORD0000283,2023-01-31,Punjab,North,Beauty & Personal Care,Mass,Female,18,1305.4,48.22,675.94,49,33121.06,Normal,High,Low
ORD0000284,2023-01-31,Odisha,East,Beauty & Personal Care,Mass,Female,28,2054.05,21.25,1617.56,20,32351.2,Normal,Low,High
ORD0000285,2023-01-31,Uttar Pradesh,North,Footwear,Mass,Male,23,2399.4,52.45,1140.91,48,54763.68,Normal,Medium,Low
ORD0000286,2023-01-31,Madhya Pradesh,Central,Beauty & Personal Care,Premium,Male,43,1826.69,24.0,1388.28,17,23600.76,Normal,Medium,Low
ORD0000287,2023-01-31,Uttar Pradesh,North,Grocery Essentials,Premium,Female,37,519.32,41.94,301.52,18,5427.36,Normal,Medium,High
ORD0000288,2023-01-31,Uttar Pradesh,North,Sports & Fitness,Mass,Female,38,3055.15,37.5,1909.47,39,74469.33,Festival,High,Low
ORD0000289,2023-01-31,Gujarat,West,Beauty & Personal Care,Mass,Female,18,933.45,51.82,449.74,48,21587.52,Normal,Medium,High
ORD0000290,2023-01-31,Kerala,South,Sports & Fitness,Mass,Female,40,1834.7,33.54,1219.34,8,9754.72,Festival,Medium,High
ORD0000291,2023-01-31,Odisha,East,Home & Living,Premium,Female,37,894.17,35.52,576.56,19,10954.64,Normal,Medium,Low
ORD0000292,2023-01-31,Odisha,East,Beauty & Personal Care,Mass,Female,27,524.87,60.53,207.17,14,2900.38,Normal,Medium,Low
ORD0000293,2023-01-31,West Bengal,East,Beauty & Personal Care,Mass,Male,27,2329.5,48.9,1190.37,23,27378.51,Normal,Medium,Low
ORD0000294,2023-01-31,Kerala,South,Electronics,Mass,Female,21,9941.22,38.59,6104.9,28,170937.2,Normal,Medium,High
ORD0000295,2023-01-31,Uttar Pradesh,North,Premium Lifestyle,Mass,Female,38,8665.44,45.5,4722.66,16,75562.56,Normal,Low,Low
ORD0000296,2023-01-31,Madhya Pradesh,Central,Premium Lifestyle,Mass,Male,52,13244.84,55.09,5948.26,5,29741.3,Normal,Low,Low
ORD0000297,2023-01-31,Kerala,South,Electronics,Premium,Female,28,4019.14,52.47,1910.3,41,78322.3,Normal,High,High
ORD0000298,2023-01-31,Telangana,South,Electronics,Mass,Female,26,4676.89,65.0,1636.91,14,22916.74,Festival,Low,High
ORD0000299,2023-01-31,Tamil Nadu,South,Footwear,Premium,Male,41,4427.54,36.16,2826.54,20,56530.8,Normal,High,High
ORD0000300,2023-01-31,Madhya Pradesh,Central,Electronics,Mass,Male,34,8471.05,30.86,5856.88,37,216704.56,Normal,Medium,Low
ORD0000301,2023-01-31,Telangana,South,Fashion,Mass,Male,51,1673.19,65.0,585.62,91,53291.42,Festival,High,Low
ORD0000302,2023-01-31,Chhattisgarh,Central,Beauty & Personal Care,Mass,Female,38,1628.19,16.28,1363.12,23,31351.76,Normal,Medium,Low
ORD0000303,2023-01-31,Delhi NCR,North,Sports & Fitness,Mass,Female,36,4224.37,63.59,1538.09,12,18457.08,Normal,Low,High
ORD0000304,2023-01-31,Kerala,South,Premium Lifestyle,Premium,Male,25,9122.7,21.83,7131.21,32,228198.72,Normal,Medium,Low
ORD0000305,2023-01-31,Kerala,South,Fashion,Premium,Male,31,2554.74,6.15,2397.62,26,62338.12,Normal,Medium,Low
ORD0000306,2023-01-31,Haryana,North,Beauty & Personal Care,Mass,Male,30,846.1,49.77,425.0,51,21675.0,Normal,Medium,High
ORD0000307,2023-01-31,Maharashtra,West,Fashion,Premium,Male,21,1966.24,55.02,884.41,108,95516.28,Festival,Medium,High
ORD0000308,2023-01-31,Karnataka,South,Home & Living,Mass,Male,59,4858.58,20.27,3873.75,30,116212.5,Normal,Low,Low
ORD0000309,2023-01-31,West Bengal,East,Beauty & Personal Care,Mass,Female,38,1759.78,19.79,1411.52,25,35288.0,Normal,Medium,Low
ORD0000310,2023-01-31,Uttar Pradesh,North,Fashion,Mass,Female,23,2106.46,48.65,1081.67,53,57328.51,Normal,Medium,High
ORD0000311,2023-01-31,Chhattisgarh,Central,Sports & Fitness,Mass,Female,28,1512.1,65.0,529.23,41,21698.43,Normal,High,Low
ORD0000312,2023-01-31,Kerala,South,Home & Living,Mass,Male,47,2357.9,27.05,1720.09,33,56762.97,Normal,Medium,Low
ORD0000313,2023-01-31,Karnataka,South,Premium Lifestyle,Mass,Male,23,6308.96,65.0,2208.14,119,262768.66,Festival,Medium,Low
ORD0000314,2023-01-31,Tamil Nadu,South,Fashion,Premium,Female,18,627.92,29.52,442.56,24,10621.44,Normal,Medium,High
ORD0000315,2023-01-31,Tamil Nadu,South,Home & Living,Mass,Female,22,3854.76,44.17,2152.11,99,213058.89,Festival,Medium,High
ORD0000316,2023-01-31,West Bengal,East,Home & Living,Mass,Female,38,3157.1,41.84,1836.17,30,55085.1,Normal,Low,High
ORD0000317,2023-01-31,Tamil Nadu,South,Premium Lifestyle,Mass,Male,23,8408.39,53.78,3886.36,19,73840.84,Normal,High,High
ORD0000318,2023-01-31,Kerala,South,Beauty & Personal Care,Mass,Female,51,700.24,52.4,333.31,19,6332.89,Normal,Low,Low
ORD0000319,2023-01-31,Madhya Pradesh,Central,Fashion,Mass,Male,20,3136.36,27.98,2258.81,38,85834.78,Normal,Low,High
ORD0000320,2023-01-31,Haryana,North,Home & Living,Mass,Female,31,4148.8,27.48,3008.71,35,105304.85,Normal,Low,Low
ORD0000321,2023-01-31,Punjab,North,Beauty & Personal Care,Mass,Male,33,2207.39,37.44,1380.94,17,23475.98,Festival,Low,Low
ORD0000322,2023-01-31,Punjab,North,Fashion,Mass,Male,28,1308.76,51.95,628.86,25,15721.5,Normal,High,Low
ORD0000323,2023-01-31,Punjab,North,Electronics,Mass,Male,37,3936.98,49.0,2007.86,11,22086.46,Normal,Low,Low
ORD0000324,2023-01-31,Uttar Pradesh,North,Footwear,Mass,Male,49,4504.83,48.62,2314.58,15,34718.7,Normal,Medium,High
ORD0000325,2023-01-31,Odisha,East,Fashion,Premium,Female,24,848.04,16.51,708.03,21,14868.63,Normal,Low,High
ORD0000326,2023-01-31,Punjab,North,Fashion,Mass,Female,25,2611.19,59.38,1060.67,79,83792.93,Festival,Low,Low
ORD0000327,2023-01-31,Madhya Pradesh,Central,Fashion,Premium,Male,36,1890.14,31.38,1297.01,33,42801.33,Normal,Low,High
ORD0000328,2023-01-31,Maharashtra,West,Grocery Essentials,Mass,Male,27,384.47,42.82,219.84,82,18026.88,Festival,High,Low
ORD0000329,2023-01-31,Odisha,East,Sports & Fitness,Mass,Female,23,1078.01,9.7,973.44,27,26282.88,Normal,Low,Low
ORD0000330,2023-01-31,Haryana,North,Electronics,Mass,Female,45,3238.79,19.98,2591.68,8,20733.44,Normal,Medium,Low
ORD0000331,2023-01-31,Chhattisgarh,Central,Home & Living,Mass,Female,35,4143.21,48.72,2124.64,4,8498.56,Normal,Medium,Low
ORD0000332,2023-01-31,Punjab,North,Grocery Essentials,Mass,Male,42,672.21,36.8,424.84,23,9771.32,Normal,Medium,High
ORD0000333,2023-01-31,Karnataka,South,Electronics,Premium,Female,22,10425.97,17.71,8579.53,30,257385.9,Normal,Medium,Low
ORD0000334,2023-01-31,Kerala,South,Electronics,Premium,Male,29,10475.89,22.08,8162.81,18,146930.58,Normal,High,Low
ORD0000335,2023-01-31,Maharashtra,West,Beauty & Personal Care,Mass,Female,19,1259.48,34.2,828.74,61,50553.14,Normal,Medium,High
ORD0000336,2023-01-31,Gujarat,West,Fashion,Mass,Male,41,3910.92,47.89,2037.98,44,89671.12,Normal,Low,Low
ORD0000337,2023-01-31,Karnataka,South,Grocery Essentials,Mass,Female,51,707.93,31.81,482.74,30,14482.2,Normal,Low,Low
ORD0000338,2023-01-31,Tamil Nadu,South,Beauty & Personal Care,Premium,Male,37,1336.34,11.37,1184.4,27,31978.8,Normal,Medium,Low
ORD0000339,2023-01-31,Haryana,North,Footwear,Premium,Female,20,698.86,9.4,633.17,15,9497.55,Normal,Low,Low
ORD0000340,2023-01-31,West Bengal,East,Home & Living,Premium,Male,35,4434.0,29.09,3144.15,23,72315.45,Festival,Medium,Low
ORD0000341,2023-01-31,Tamil Nadu,South,Footwear,Mass,Female,20,1213.17,65.0,424.61,35,14861.35,Festival,Low,High
ORD0000342,2023-01-31,Chhattisgarh,Central,Premium Lifestyle,Mass,Female,36,5455.04,64.53,1934.9,7,13544.3,Normal,High,Low
ORD0000343,2023-01-31,Maharashtra,West,Grocery Essentials,Mass,Male,50,290.62,14.01,249.9,28,6997.2,Normal,Low,High
ORD0000344,2023-01-31,Maharashtra,West,Fashion,Mass,Male,37,2353.82,65.0,823.84,51,42015.84,Festival,High,Low
ORD0000345,2023-01-31,Maharashtra,West,Premium Lifestyle,Mass,Female,61,7014.61,40.48,4175.1,16,66801.6,Normal,Medium,Low
ORD0000346,2023-01-31,Kerala,South,Grocery Essentials,Premium,Male,32,680.82,12.22,597.62,17,10159.54,Normal,Medium,Low
ORD0000347,2023-01-31,Telangana,South,Premium Lifestyle,Mass,Male,35,5540.2,19.5,4459.86,11,49058.46,Normal,Low,Low
ORD0000348,2023-01-31,Madhya Pradesh,Central,Grocery Essentials,Mass,Female,45,612.53,33.79,405.56,34,13789.04,Festival,Medium,Low
ORD0000349,2023-01-31,Uttar Pradesh,North,Footwear,Premium,Female,31,3526.16,11.14,3133.35,15,47000.25,Normal,Medium,Low
ORD0000350,2023-01-31,Madhya Pradesh,Central,Home & Living,Mass,Female,63,5158.16,55.24,2308.79,44,101586.76,Festival,High,High
ORD0000351,2023-01-31,Gujarat,West,Grocery Essentials,Mass,Male,25,132.88,24.15,100.79,24,2418.96,Normal,High,Low
ORD0000352,2023-01-31,Chhattisgarh,Central,Beauty & Personal Care,Mass,Male,40,705.62,14.97,599.99,21,12599.79,Normal,Medium,Low
ORD0000353,2023-01-31,Karnataka,South,Grocery Essentials,Premium,Female,52,271.74,13.63,234.7,14,3285.8,Normal,Low,Low
ORD0000354,2023-01-31,Punjab,North,Grocery Essentials,Mass,Male,30,406.04,65.0,142.11,42,5968.62,Festival,Medium,Low
ORD0000355,2023-01-31,Madhya Pradesh,Central,Footwear,Mass,Male,23,3285.78,65.0,1150.02,77,88551.54,Festival,High,High
ORD0000356,2023-01-31,Gujarat,West,Footwear,Mass,Male,44,4797.98,25.43,3577.85,5,17889.25,Normal,Medium,High
ORD0000357,2023-01-31,Odisha,East,Sports & Fitness,Premium,Female,65,2619.47,28.89,1862.71,23,42842.33,Normal,High,Low
ORD0000358,2023-01-31,Punjab,North,Footwear,Mass,Female,37,3218.34,12.83,2805.43,19,53303.17,Normal,Medium,Low
ORD0000359,2023-01-31,Odisha,East,Electronics,Premium,Male,61,4392.05,34.82,2862.74,4,11450.96,Normal,Medium,High
ORD0000360,2023-01-31,Punjab,North,Grocery Essentials,Mass,Male,21,174.62,9.13,158.68,31,4919.08,Normal,Low,Low
ORD0000361,2023-01-31,Kerala,South,Beauty & Personal Care,Mass,Female,65,1208.15,43.77,679.34,18,12228.12,Normal,Low,Low
ORD0000362,2023-01-31,Gujarat,West,Footwear,Mass,Male,18,2513.24,31.55,1720.31,12,20643.72,Normal,Medium,High
ORD0000363,2023-01-31,Delhi NCR,North,Premium Lifestyle,Premium,Male,31,4855.42,20.08,3880.45,67,259990.15,Festival,High,Low
ORD0000364,2023-01-31,Madhya Pradesh,Central,Grocery Essentials,Mass,Male,24,290.5,50.46,143.91,51,7339.41,Normal,Medium,High
ORD0000365,2023-01-31,Gujarat,West,Footwear,Mass,Male,26,1984.22,65.0,694.48,58,40279.84,Normal,High,High
ORD0000366,2023-01-31,Odisha,East,Electronics,Mass,Female,44,4231.37,57.26,1808.49,33,59680.17,Normal,Low,Low
ORD0000367,2023-01-31,Tamil Nadu,South,Sports & Fitness,Mass,Female,43,2110.8,34.8,1376.24,41,56425.84,Normal,Low,Low
ORD0000368,2023-01-31,Delhi NCR,North,Premium Lifestyle,Mass,Male,31,12054.47,54.36,5501.66,22,121036.52,Normal,Medium,Low
ORD0000369,2023-01-31,Tamil Nadu,South,Fashion,Mass,Male,20,2922.97,59.71,1177.66,70,82436.2,Normal,Low,High
ORD0000370,2023-01-31,Uttar Pradesh,North,Premium Lifestyle,Premium,Female,33,9383.67,17.74,7719.01,13,100347.13,Normal,High,Low
ORD0000371,2023-01-31,Uttar Pradesh,North,Electronics,Mass,Female,28,11496.53,7.17,10672.23,11,117394.53,Normal,Low,Low
ORD0000372,2023-01-31,Gujarat,West,Fashion,Mass,Male,51,2558.92,65.0,895.62,60,53737.2,Normal,High,High
ORD0000373,2023-01-31,Delhi NCR,North,Premium Lifestyle,Mass,Male,20,9205.31,32.21,6240.28,49,305773.72,Normal,High,Low
ORD0000374,2023-01-31,Punjab,North,Beauty & Personal Care,Mass,Male,47,1834.32,41.35,1075.83,55,59170.65,Festival,High,Low
ORD0000375,2023-01-31,Delhi NCR,North,Fashion,Premium,Female,27,903.49,27.76,652.68,45,29370.6,Normal,Medium,High
ORD0000376,2023-01-31,Gujarat,West,Sports & Fitness,Mass,Female,39,5470.39,26.02,4046.99,13,52610.87,Festival,Low,High
ORD0000377,2023-01-31,Punjab,North,Sports & Fitness,Mass,Male,22,2914.6,65.0,1020.11,106,108131.66,Festival,Medium,Low
ORD0000378,2023-01-31,Telangana,South,Footwear,Premium,Female,32,3460.74,12.76,3019.15,20,60383.0,Normal,Low,Low
ORD0000379,2023-01-31,Punjab,North,Sports & Fitness,Mass,Male,50,1723.4,14.23,1478.16,8,11825.28,Normal,Medium,Low
ORD0000380,2023-01-31,Kerala,South,Electronics,Mass,Female,49,7772.39,49.26,3943.71,47,185354.37,Festival,High,Low
